domain,length,dot_count,hyphen_count,digit_count,min_levenshtein,max_jarowinkler,is_punycode,split_assignment,label
legit-portal-service-3203.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-1729.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-3653.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1235.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1735.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-1486.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3652.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-4903.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-531.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-368.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-2513.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-3475.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1655.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3189.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-2073.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1114.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-283.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-3634.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3349.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-273.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-715.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-2250.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3351.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-4744.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2870.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-881.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-4188.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-2439.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1862.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-1591.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-863.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-3100.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4531.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-944.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-4570.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1880.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2806.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-3994.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-535.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-3577.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-4367.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
theguardian.com,15,1,0,0,8,0.6027777777777779,0,balanced_train,0
legit-portal-service-1423.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4343.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4672.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-4978.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1421.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-1163.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1047.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3161.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-4351.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-4069.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1936.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2562.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-58.com,27,1,3,2,16,0.7253086419753086,0,unbalanced_val,0
legit-portal-service-3284.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-3220.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1593.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4210.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-2809.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1838.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-3646.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-575.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-4471.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2636.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-3923.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1488.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-423.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-2907.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-3494.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-4034.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4161.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-1815.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1587.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3138.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-489.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-2520.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-1096.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-549.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-38.com,27,1,3,2,16,0.7253086419753086,0,balanced_train,0
legit-portal-service-2043.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-573.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
w3.org,6,1,0,1,6,1.0,0,balanced_train,0
legit-portal-service-1989.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-3728.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-1533.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1197.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1866.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-2626.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4668.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2465.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2998.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4854.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3489.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-1723.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-15.com,27,1,3,2,16,0.7253086419753086,0,balanced_train,0
legit-portal-service-4592.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1684.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3207.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-2455.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-1401.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4215.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3752.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-202.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-1150.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2015.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-2673.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-841.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-6.com,26,1,3,1,15,0.7243589743589745,0,unbalanced_val,0
legit-portal-service-1305.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-314.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-825.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-4715.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3765.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3280.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-1995.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-4193.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-2131.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-958.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-2697.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-2868.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-3502.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-820.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-2281.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-1680.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4457.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2722.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-907.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-4510.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1985.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-4241.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-356.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-4938.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4628.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-696.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-719.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-4260.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-2391.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-1436.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4044.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-4659.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-1220.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2862.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-1826.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2850.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-4017.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1244.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3164.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-2201.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1054.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1857.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-1954.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3047.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1514.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4645.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-4963.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-3930.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4487.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-2393.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4300.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-1234.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3811.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-4650.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-3070.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2426.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-301.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-2182.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-3168.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2052.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-3686.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-665.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-699.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-281.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
bloomberg.com,13,1,0,0,6,0.60994560994561,0,balanced_train,0
legit-portal-service-2643.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4291.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-805.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-353.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-126.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-3517.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-339.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-4208.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-470.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
bankofamerica.com,17,1,0,0,0,0.588235294117647,0,unbalanced_val,0
legit-portal-service-116.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-1998.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3933.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-134.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-2216.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-287.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-3480.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1467.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-1867.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2174.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-4871.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4689.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-3492.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-425.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-3024.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-4066.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-4683.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3617.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-2326.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3823.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-1359.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-2644.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
slack.com,9,1,0,0,0,0.5952380952380953,0,unbalanced_val,0
legit-portal-service-3090.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4041.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2133.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-5.com,26,1,3,1,15,0.7243589743589745,0,unbalanced_val,0
legit-portal-service-3696.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-975.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-4090.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-4324.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-316.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-664.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-966.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-4523.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2143.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-331.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-294.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-1810.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4055.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-916.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-860.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-4204.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-4273.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3544.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2951.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-1597.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3951.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1487.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-2231.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-4579.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4979.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1261.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-2538.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4261.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3591.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-2612.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-162.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-2815.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3490.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-228.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-2285.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-3528.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-797.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-4908.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-4031.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-718.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-1515.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3080.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2745.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1881.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2555.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-957.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-4483.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2967.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3359.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-3842.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-1791.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-1919.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-2190.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2874.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-543.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-3278.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1344.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-1406.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-121.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-1263.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4706.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4767.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-3597.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3430.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-3273.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-4995.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-311.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-1661.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-996.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-731.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-102.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-3904.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-1291.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2362.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-221.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
legit-portal-service-3804.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1850.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4792.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-340.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-579.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-2209.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4756.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-1428.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4101.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-3377.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-708.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-4242.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-4124.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1127.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4138.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3532.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-3555.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-337.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-3592.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4195.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-2656.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-3927.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-1363.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-2923.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-315.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-1782.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-3700.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-661.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-3774.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-1846.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4684.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-3523.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4677.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-4353.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-189.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-3972.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2738.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-2419.com,29,1,3,4,18,0.6432950191570881,0,balanced_train,0
legit-portal-service-808.com,28,1,3,3,17,0.642063492063492,0,balanced_train,0
legit-portal-service-4666.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-4082.com,29,1,3,4,18,0.6432950191570881,0,unbalanced_val,0
legit-portal-service-609.com,28,1,3,3,17,0.642063492063492,0,unbalanced_val,0
